basename,source_path,parent_basename,parent_source_path,parent_highrep_actual_mean,parent_highrep_actual_p90,parent_highrep_null_strict_rate,parent_highrep_p90_dominance,parent_highrep_mean_dominance,parent_highrep_worst_mode_p90_dominance,support_target_count,support_targets,support_feature_count,semantic_q,semantic_policy,semantic_scale,semantic_type,semantic_active_cells,semantic_kept_cells,semantic_kept_frac,semantic_l1_retained_frac,semantic_alignment_mean_active,semantic_alignment_mean_kept,semantic_alignment_p10_kept,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_00_52093dcd.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_00_52093dcd.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.8,anti_damp25,1.0,anti_control,640,640,1.0,0.3820816027428027,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.009704467495812314,0.28735541406369314,16.98281811767155,0.2508114065693131,0.749188593430687,4.2594844996040155,0.0,0.0,4.090888673337573,0.0,8.632444944729963,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_25_59caee68.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_damp25__q0_80__s1_25_59caee68.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_5508f966.csv,-0.0009521445193922,-5.374669127956009e-05,0.0503875968992248,0.9263565891472868,0.9147286821705426,0.859375,3,Q1|S1|S3,17,0.8,anti_damp25,1.25,anti_control,640,640,1.0,0.4773712799661803,0.1354078699496463,0.1354078699496463,-1.185064234594159,249,640,0.01212472423851447,0.35,21.218267417400313,0.25093262893551416,0.749067371064486,5.3243556245050225,0.0,0.0,5.10441657409235,0.0,10.789495218802942,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s0_75_85c75cb2.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s0_75_85c75cb2.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep,0.75,semantic_censor,640,321,0.5015625,0.4470568775966767,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.009170497398939546,0.26249999999999996,16.04837044814421,0.25867251572073036,0.7413274842792694,4.151272357039688,0.0,0.0,4.419775050784894,0.0,7.477323040319628,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_00_38c8ef5d.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_00_38c8ef5d.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep,1.0,semantic_censor,640,321,0.5015625,0.596075836795569,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.012227329865252727,0.3499999999999999,21.39782726419227,0.25867251572073063,0.7413274842792693,5.535029809386254,0.0,0.0,5.893033401046523,0.0,9.969764053759492,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_25_6e94dc8b.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep__q0_50__s1_25_6e94dc8b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep,1.25,semantic_censor,640,321,0.5015625,0.7370140432045831,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.01511840149406481,0.35,26.457202614613404,0.2615086470975309,0.738491352902469,6.918787261732809,0.0,0.0,7.247880780342128,0.0,12.290534572538467,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s0_75_c367f90e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s0_75_c367f90e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp25,0.75,semantic_censor,640,640,1.0,0.5227926581975076,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.010724068798490112,0.26249999999999996,18.767120397357694,0.2577571994949592,0.7422428005050409,4.837360396207645,0.0,0.0,5.101361414371306,0.0,8.828398586778745,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s1_00_3de75b00.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s1_00_3de75b00.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp25,1.0,semantic_censor,640,640,1.0,0.6970568775966768,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.014298758397986817,0.3499999999999999,25.022827196476932,0.25775719949495934,0.7422428005050407,6.449813861610199,0.0,0.0,6.801815219161743,0.0,11.771198115704989,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s1_25_a0f29cb1.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp25__q0_50__s1_25_a0f29cb1.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp25,1.25,semantic_censor,640,640,1.0,0.8632403442059676,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.01770768715998242,0.35,30.988452529969223,0.26017005267415805,0.7398299473258418,8.062267327012739,0.0,0.0,8.383858052986149,0.0,14.542327149970335,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s0_75_e1661b88.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s0_75_e1661b88.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp50,0.75,semantic_censor,640,640,1.0,0.5985284387983385,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.01227764019804068,0.26249999999999996,21.48587034657118,0.25707352535789013,0.7429264746421098,5.523448435375606,0.0,0.0,5.782947777957719,0.0,10.179474133237854,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s1_00_26e62188.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s1_00_26e62188.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp50,1.0,semantic_censor,640,640,1.0,0.7980379183977845,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.0163701869307209,0.3499999999999999,28.647827128761577,0.25707352535789024,0.7429264746421098,7.364597913834145,0.0,0.0,7.7105970372769566,0.0,13.572632177650478,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s1_25_918d7646.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__damp50__q0_50__s1_25_918d7646.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,damp50,1.25,semantic_censor,640,640,1.0,0.9894666452073524,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.02029697282590003,0.35,35.51970244532505,0.2591729873430934,0.7408270126569064,9.205747392292674,0.0,0.0,9.51983532563017,0.0,16.794119727402204,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s0_75_2692bdef.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s0_75_2692bdef.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,boost125_damp25,0.75,semantic_censor,640,640,1.0,0.6345568775966769,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.013016693148225,0.3281249999999999,22.77921300939375,0.2579184137329392,0.742081586267061,5.875178485467568,0.0,0.0,6.206305177067529,0.0,10.697729346858655,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s1_00_40dccbb9.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s1_00_40dccbb9.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,boost125_damp25,1.0,semantic_censor,640,640,1.0,0.8379950840056909,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.0171898300267989,0.35,30.082202546898074,0.2604055105919933,0.7395944894080067,7.833571313956754,0.0,0.0,8.156662598457347,0.0,14.09196863448397,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s1_25_92e448ca.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__boost125_damp25__q0_50__s1_25_92e448ca.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,boost125_damp25,1.25,semantic_censor,640,640,1.0,1.016458255301408,0.16719808526702,0.16719808526702,-1.0766287320986736,249,640,0.020850652911287376,0.35,36.4886425947529,0.2660636817790869,0.7339363182209131,9.708302591881171,0.0,0.0,9.931185859006986,0.0,16.849154143864748,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s0_75_2fc8b76b.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s0_75_2fc8b76b.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep_l1,0.75,semantic_censor,640,321,0.5015625,0.6680264704966151,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.013703256379915972,0.35,23.98069866485295,0.25966334937046415,0.7403366506295357,6.226908535559535,0.0,0.0,6.58591257617734,0.0,11.167877553116075,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s1_00_336f6ec1.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s1_00_336f6ec1.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep_l1,1.0,semantic_censor,640,321,0.5015625,0.862318702439963,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.01768878148188764,0.35,30.95536759330338,0.267111712701859,0.732888287298141,8.268541255162889,0.0,0.0,8.487456936410558,0.0,14.199369401729934,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s1_25_a308f567.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__keep_l1__q0_50__s1_25_a308f567.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,keep_l1,1.25,semantic_censor,640,321,0.5015625,1.0102163797891492,0.16719808526702,0.959068634029566,0.24918847334490923,201,321,0.020722613044285677,0.35,36.26457282749992,0.27002346501685837,0.7299765349831417,9.792285612237738,0.0,0.0,10.13392883374007,0.0,16.338358381522117,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_50__s0_75_09366399.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_50__s0_75_09366399.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,anti_keep,0.75,anti_control,640,321,0.5015625,0.30413519392486255,0.16719808526702,-0.6246214049626678,-1.363729613649851,200,321,0.006238738613770204,0.26250000000000007,10.917792574097856,0.2532742049650976,0.7467257950349023,2.765195234178481,0.0,0.0,2.7482951540829026,0.0,5.404302185836473,0.0
submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_50__s1_00_fab9098e.csv,analysis_outputs/submission_e326_semcensor_null_common_residual__src_human_regime_only__recipe_fami__anti_keep__q0_50__s1_00_fab9098e.csv,submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____meanresid_l1_50__kal_de5d9c5d.csv,-0.0007611038277911,-7.560917621505604e-05,0.0813953488372093,0.9186046511627908,0.9031007751937984,0.796875,3,Q1|S1|S3,19,0.5,anti_keep,1.0,anti_control,640,321,0.5015625,0.4055135918998168,0.16719808526702,-0.6246214049626678,-1.363729613649851,200,321,0.008318318151693605,0.35,14.557056765463809,0.25327420496509767,0.7467257950349022,3.686926978904643,0.0,0.0,3.6643935387772038,0.0,7.205736247781962,0.0
