candidate,direction,actual_anchor_score_final,anchor_delta_vs_mixmin,mean_actual_anchor,min_set_score,max_set_score,mean_abs_prob_move_vs_mixmin,mean_abs_logit_move_vs_mixmin,max_abs_logit_move_vs_mixmin,pred_index,band,target_mask,cell_gate,row_gate,weight,cap,active_gate_mean,hash,world_all_worlds,world_all_better_rate,world_all_median_delta,world_all_p90_delta,world_all_max_delta,raw_energy_half_worlds,raw_energy_half_better_rate,raw_energy_half_median_delta,raw_energy_half_p90_delta,raw_energy_half_max_delta,raw_energy_quarter_worlds,raw_energy_quarter_better_rate,raw_energy_quarter_median_delta,raw_energy_quarter_p90_delta,raw_energy_quarter_max_delta,low_slack_half_worlds,low_slack_half_better_rate,low_slack_half_median_delta,low_slack_half_p90_delta,low_slack_half_max_delta,mean_prob_delta_Q1,mean_abs_prob_delta_Q1,mean_prob_delta_Q2,mean_abs_prob_delta_Q2,mean_prob_delta_Q3,mean_abs_prob_delta_Q3,mean_prob_delta_S1,mean_abs_prob_delta_S1,mean_prob_delta_S2,mean_abs_prob_delta_S2,mean_prob_delta_S3,mean_abs_prob_delta_S3,mean_prob_delta_S4,mean_abs_prob_delta_S4,world_support_score,prefilter_keep,anchor_beats_mixmin,anchor_margin_gate,movement_guard,world_guard,eligible_submission_gate,diagnostic_reverse_gate,selection_score
reverse_control|raw_energy_half|s2_s3|high_abs75|raw_row_top50|w0.010|c0.010,reverse_control,0.5777344825462509,-5.160396443493198e-09,0.5776007404101874,0.5772305943803007,0.5780375312200405,7.428132493703824e-07,3.6000000000846396e-06,0.00010000000000043308,51520.0,raw_energy_half,s2_s3,high_abs75,raw_row_top50,0.01,0.01,0.036,49aa1a0f,45.0,0.28888888888888886,5.661625197550535e-07,1.5375910913384416e-06,1.537591091449464e-06,22.0,0.0,1.1375910912714282e-06,1.5375910914383617e-06,1.537591091449464e-06,11.0,0.0,1.5375910913384416e-06,1.537591091449464e-06,1.537591091449464e-06,22.0,0.22727272727272727,2.233053770783755e-07,1.5318768056160616e-06,1.537591091449464e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-2.362978092605994e-06,3.263578147045365e-06,-1.0034162031011817e-06,1.9361145984917448e-06,3.663735981263017e-18,9.658940314238861e-18,1.978605116176313e-06,False,True,False,True,False,False,False,1.4859871270145322e-07
reverse_control|raw_energy_half|s2_s3|confident_abs_support|raw_row_top50|w0.006|c0.018,reverse_control,0.5777344825992862,-5.107361200629157e-09,0.5776007388898216,0.577230582171549,0.5780375377471099,6.079638883533562e-07,3.3942857143717677e-06,0.00010800000000066312,52401.0,raw_energy_half,s2_s3,confident_abs_support,raw_row_top50,0.006,0.018,0.03142857142857143,6b366b8c,45.0,0.2222222222222222,4.867552936271835e-07,9.18755293843887e-07,9.18755293843887e-07,22.0,0.0,9.187552937328647e-07,9.18755293843887e-07,9.18755293843887e-07,11.0,0.0,9.187552937328647e-07,9.18755293843887e-07,9.18755293843887e-07,22.0,0.2727272727272727,3.6332672237460173e-07,9.187552938327847e-07,9.18755293843887e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.7549480876715152e-06,2.4112411298293777e-06,-1.8445060885774466e-06,1.844506088588549e-06,3.663735981263017e-18,9.658940314238861e-18,1.1971196465565547e-06,False,True,False,True,False,False,False,8.676816818375955e-08
reverse_control|raw_energy_quarter|s2_s3|agree_support60|teacher_row_top70|w0.006|c0.010,reverse_control,0.577734482626869,-5.07977837571616e-09,0.5776007329687453,0.5772305705154225,0.5780375461948634,4.6102680194125873e-07,2.091428571513681e-06,6.000000000039307e-05,74946.0,raw_energy_quarter,s2_s3,agree_support60,teacher_row_top70,0.006,0.01,0.03485714285714286,95cf75b8,45.0,0.3111111111111111,1.7542470198694815e-07,8.61138987673371e-07,8.611389877843934e-07,22.0,0.0,8.611389875623487e-07,8.61138987673371e-07,8.611389877843934e-07,11.0,0.0,8.61138987673371e-07,8.611389877843934e-07,8.611389877843934e-07,22.0,0.2727272727272727,1.5828184485311425e-07,8.61138987673371e-07,8.611389877843934e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.7598278982335901e-06,1.759827898247579e-06,-1.2663385941313887e-06,1.4673597152856655e-06,3.663735981263017e-18,9.658940314238861e-18,1.0939662048181642e-06,False,True,False,True,False,False,False,8.103412040272319e-08
reverse_control|raw_energy_quarter|q2_s2_s3|high_abs75|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344826333833,-5.073264031096869e-09,0.5776007298013789,0.5772305657622415,0.5780375501231967,7.266550634175219e-07,3.1885714286562934e-06,6.000000000039307e-05,76018.0,raw_energy_quarter,q2_s2_s3,high_abs75,teacher_row_top70,0.006,0.01,0.053142857142857144,a3f32e27,45.0,0.2222222222222222,3.037499171076874e-07,1.7437499171935045e-06,1.7437499172379134e-06,22.0,0.0,1.538035631409862e-06,1.7437499172379134e-06,1.7437499172379134e-06,11.0,0.0,1.743749917126891e-06,1.7437499172379134e-06,1.7437499172379134e-06,22.0,0.18181818181818182,3.380356313753552e-07,1.743749917126891e-06,1.7437499172379134e-06,-7.771561172376096e-19,9.547918011776345e-18,-9.144408323269459e-07,1.7703904899515343e-06,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.1747657514191711e-06,1.7228348991182862e-06,-5.992581741116609e-07,1.5933600548079242e-06,3.663735981263017e-18,9.658940314238861e-18,2.2100623881471383e-06,False,True,False,True,False,False,False,1.6930172769269447e-07
reverse_control|all|s2_s3|high_abs75|raw_row_top50|w0.006|c0.010,reverse_control,0.5777344826505693,-5.056078111742579e-09,0.5776007336666688,0.5772305712703408,0.5780375461826192,4.7262111714591046e-07,2.5028571429401125e-06,6.000000000261352e-05,24497.0,all,s2_s3,high_abs75,raw_row_top50,0.006,0.01,0.04171428571428572,815b606e,45.0,0.0,5.076804207027052e-07,8.848232777580733e-07,9.191089921367634e-07,22.0,0.0,5.762518490159962e-07,9.191089920146389e-07,9.191089921367634e-07,11.0,0.0,8.848232777580733e-07,9.191089920257411e-07,9.191089921367634e-07,22.0,0.0,5.076804205916829e-07,8.848232777469711e-07,9.191089921367634e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.1647293466610086e-06,1.8467279337572862e-06,-2.2827603373354322e-07,1.4616198862085205e-06,3.663735981263017e-18,9.658940314238861e-18,1.1653685678347792e-06,False,True,False,True,False,False,False,8.685482109083154e-08
reverse_control|all|s2_s3|high_abs75|teacher_row_top70|w0.006|c0.010,reverse_control,0.577734482651419,-5.055228347039531e-09,0.5776007321569,0.5772305688005496,0.5780375483951639,4.2219502788661185e-07,2.0914285715122737e-06,6.000000000216943e-05,24457.0,all,s2_s3,high_abs75,teacher_row_top70,0.006,0.01,0.03485714285714286,1148f8c2,45.0,0.0,4.582478878578655e-07,8.011050304235212e-07,8.353907448022113e-07,22.0,0.0,5.439621733605016e-07,8.353907448022113e-07,8.353907448022113e-07,11.0,0.0,8.011050304235212e-07,8.353907448022113e-07,8.353907448022113e-07,22.0,0.0,4.5824788780235437e-07,7.976764589967545e-07,8.353907448022113e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-7.656847388494147e-07,1.5688804465933126e-06,1.9167259450281195e-08,1.386484748557404e-06,3.663735981263017e-18,9.658940314238861e-18,1.0557775054098606e-06,False,True,False,True,False,False,False,7.848384613318161e-08
reverse_control|raw_energy_half|s2_s3|high_abs60|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344826532921,-5.053355289774686e-09,0.57760073686925,0.5772305787691672,0.5780375415206681,6.552818726017841e-07,3.1200000000841555e-06,6.000000000061512e-05,51279.0,raw_energy_half,s2_s3,high_abs60,teacher_row_top70,0.006,0.01,0.052,b4c7ab29,45.0,0.2222222222222222,3.6408817227773227e-07,1.2555167439032289e-06,1.2898024581708967e-06,22.0,0.0,9.126596010045063e-07,1.2898024580598744e-06,1.2898024581708967e-06,11.0,0.0,1.2555167439032289e-06,1.2898024581708967e-06,1.2898024581708967e-06,22.0,0.22727272727272727,2.9551674385341897e-07,1.2555167437922066e-06,1.2898024581708967e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.8982898111215008e-06,2.474699577497352e-06,-8.544391646052585e-07,2.1122735306595697e-06,3.663735981263017e-18,9.658940314238861e-18,1.6143761756737262e-06,False,True,False,True,False,False,False,1.2392689052731498e-07
reverse_control|low_slack_half|s_all|confident_abs_support|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344826569313,-5.049716089722267e-09,0.5776007321743254,0.577230559277403,0.5780375522190031,7.460338977751509e-07,3.4628571429388916e-06,6.000000000083716e-05,100427.0,low_slack_half,s_all,confident_abs_support,teacher_row_top70,0.006,0.01,0.05771428571428571,4bd9c1bb,45.0,0.0,9.423735179980852e-07,1.305802089235364e-06,1.319516375275498e-06,22.0,0.0,8.738020894627496e-07,1.3195163751644756e-06,1.319516375275498e-06,11.0,0.0,1.2852306606747632e-06,1.3195163751644756e-06,1.319516375275498e-06,22.0,0.0,1.0795163751242676e-06,1.2818020892590987e-06,1.319516375275498e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,-3.6423157168125055e-07,1.0059136445122463e-06,-5.690126575194076e-07,1.3502649728530657e-06,-4.360711756112301e-07,1.125251120335291e-06,-3.929666930702069e-08,1.7408075466958106e-06,1.7093471062656906e-06,False,True,False,True,False,False,False,1.269019214267253e-07
reverse_control|low_slack_half|s2_s3|high_abs60|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344826654248,-5.041222550516977e-09,0.5776007336953676,0.5772305699746644,0.5780375476033849,5.066862418901292e-07,2.742857142939379e-06,6.000000000216943e-05,101307.0,low_slack_half,s2_s3,high_abs60,teacher_row_top70,0.006,0.01,0.045714285714285714,cbd921dc,45.0,0.0,5.231996009769091e-07,8.866281723696191e-07,9.003424582543218e-07,22.0,0.0,5.40342458110743e-07,9.003424581432995e-07,9.003424582543218e-07,11.0,0.0,8.660567437646094e-07,9.003424581432995e-07,9.003424582543218e-07,22.0,0.0,5.917710295677558e-07,8.660567438645294e-07,9.003424582543218e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-5.326567459565945e-07,1.866417892853689e-06,-5.25348927638003e-10,1.6803858003216487e-06,3.663735981263017e-18,9.658940314238861e-18,1.1434623183981252e-06,False,True,False,True,False,False,False,8.499302326381298e-08
reverse_control|all|q1_q3_s3|agree_support60|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344827373897,-4.96925767201617e-09,0.5776007374751301,0.5772305789037417,0.5780375413305937,5.675448516198294e-07,2.571428571512483e-06,6.0000000000448583e-05,19175.0,all,q1_q3_s3,agree_support60,teacher_row_top50,0.006,0.01,0.04285714285714286,9ed4962a,45.0,0.0,6.808751475961827e-07,1.0100180048544516e-06,1.02373229071695e-06,22.0,0.0,6.808751477627162e-07,1.0237322906059276e-06,1.02373229071695e-06,11.0,0.0,9.894465762272375e-07,1.0237322906059276e-06,1.02373229071695e-06,22.0,0.0,6.465894333840261e-07,1.0168751477523943e-06,1.02373229071695e-06,1.433989001665692e-07,9.401293520241438e-07,7.993605777301126e-18,1.0658141036401503e-17,-1.1345422110623503e-06,1.9021728642164559e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,-1.1305117450366443e-06,1.1305117450473023e-06,3.663735981263017e-18,9.658940314238861e-18,1.3134671636383378e-06,False,True,False,True,False,False,False,9.74039713885766e-08
reverse_control|raw_energy_quarter|s2_s3|high_abs75|teacher_row_top50|w0.006|c0.010,reverse_control,0.5777344827614835,-4.945163833980359e-09,0.5776007324875743,0.5772305774610648,0.5780375437781757,7.175862835722849e-07,3.1542857143701916e-06,6.000000000039307e-05,74395.0,raw_energy_quarter,s2_s3,high_abs75,teacher_row_top50,0.006,0.01,0.052571428571428575,f4ca14ef,45.0,0.3333333333333333,3.269090640412031e-07,1.5611947784544e-06,1.5611947785654223e-06,22.0,0.0,1.3897662070050387e-06,1.5611947784544e-06,1.5611947785654223e-06,11.0,0.0,1.5611947784544e-06,1.5611947785654223e-06,1.5611947785654223e-06,22.0,0.3181818181818182,3.440519212305482e-07,1.5611947784544e-06,1.5611947785654223e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.4203468148050734e-06,2.50566359116311e-06,-1.1693153162903869e-06,2.517440393787318e-06,3.663735981263017e-18,9.658940314238861e-18,1.984184379499876e-06,False,True,False,True,False,False,False,1.511743140225619e-07
reverse_control|low_slack_half|no_q2|agree_support60|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344827839924,-4.922654950334504e-09,0.5776007367321715,0.5772305826188058,0.5780375394696488,7.552523460684753e-07,3.2914285715124273e-06,6.000000000051927e-05,94236.0,low_slack_half,no_q2,agree_support60,teacher_row_top70,0.006,0.01,0.054857142857142854,30d06b53,45.0,0.0,9.060027541529792e-07,1.4065741826163602e-06,1.420288468501063e-06,22.0,0.0,9.40288468420647e-07,1.4202884683900407e-06,1.420288468501063e-06,11.0,0.0,1.386002754122373e-06,1.420288468501063e-06,1.420288468501063e-06,22.0,0.0,9.745741826883147e-07,1.3860027541112707e-06,1.420288468501063e-06,-2.1709426851868052e-08,8.976374747344807e-07,7.993605777301126e-18,1.0658141036401503e-17,-4.177800908881091e-07,9.62011858279932e-07,-4.691462831281634e-07,9.962215031694143e-07,-8.374410762829188e-07,9.48837335042696e-07,-7.102257068980489e-07,7.10225706908707e-07,-4.1564566112006764e-07,7.718325443334395e-07,1.8316751466629367e-06,False,True,False,True,False,False,False,1.371061918997718e-07
reverse_control|raw_energy_quarter|q2_s2_s3|agree_support60|teacher_row_top70|w0.006|c0.010,reverse_control,0.5777344828346096,-4.872037773218096e-09,0.5776007337035945,0.5772305764571484,0.5780375431755449,8.34584156248906e-07,3.7028571429415782e-06,6.000000000039307e-05,76529.0,raw_energy_quarter,q2_s2_s3,agree_support60,teacher_row_top70,0.006,0.01,0.061714285714285715,1cb5ed00,45.0,0.2,3.593068333973548e-07,1.696449690613555e-06,1.6964496907245774e-06,22.0,0.0,1.6964496905025328e-06,1.6964496907245774e-06,1.6964496907245774e-06,11.0,0.0,1.696449690613555e-06,1.6964496907245774e-06,1.6964496907245774e-06,22.0,0.18181818181818182,3.764496905311887e-07,1.696449690613555e-06,1.6964496907245774e-06,-7.771561172376096e-19,9.547918011776345e-18,-1.6003523365992757e-06,2.614901480164189e-06,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.7598278982335901e-06,1.759827898247579e-06,-1.2663385941313887e-06,1.4673597152856655e-06,3.663735981263017e-18,9.658940314238861e-18,2.156492796634435e-06,False,True,False,True,False,False,False,1.6477293129923964e-07
reverse_control|raw_energy_half|s2_s3|agree_support60|teacher_row_top70|w0.010|c0.018,reverse_control,0.5777344828526524,-4.853994983733401e-09,0.577600744953764,0.5772305933305817,0.5780375302216985,8.440221208966656e-07,3.908571428657566e-06,0.00018000000000051308,52162.0,raw_energy_half,s2_s3,agree_support60,teacher_row_top70,0.01,0.018,0.021714285714285714,8da7ff1f,45.0,0.17777777777777778,5.669760009263669e-07,1.3898331437944833e-06,1.3898331439055056e-06,22.0,0.0,1.3898331437944833e-06,1.3898331439055056e-06,1.3898331439055056e-06,11.0,0.0,1.3898331437944833e-06,1.3898331439055056e-06,1.3898331439055056e-06,22.0,0.2727272727272727,4.641188581233635e-07,1.3898331437944833e-06,1.3898331439055056e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-3.4903835501586267e-06,3.4903835501730597e-06,-2.4177712960369302e-06,2.4177712960480323e-06,3.663735981263017e-18,9.658940314238861e-18,1.7939890298634963e-06,False,True,False,True,False,False,False,1.3412931940681715e-07
reverse_control|all|s2_s3|support60|teacher_row_top70|w0.006|c0.010,reverse_control,0.577734482968931,-4.737716330360797e-09,0.5776007319233688,0.5772305625789909,0.5780375517073341,4.901245859197299e-07,2.6378289331623667e-06,6.000000000128125e-05,24673.0,all,s2_s3,support60,teacher_row_top70,0.006,0.01,0.044,e8c89bff,45.0,0.0,4.865529708020233e-07,7.471243993473209e-07,7.608386852764326e-07,22.0,0.0,5.551243993928701e-07,7.60838685154308e-07,7.608386852764326e-07,11.0,0.0,7.265529707867202e-07,7.608386851654103e-07,7.608386852764326e-07,22.0,0.0,4.5226725647884436e-07,7.574101136165191e-07,7.608386852764326e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.0539183535849262e-06,1.943396662563046e-06,-4.446304524688416e-07,1.4874754388194965e-06,3.663735981263017e-18,9.658940314238861e-18,9.654179391582752e-07,False,True,False,True,False,False,False,7.134615218618024e-08
reverse_control|all|q1_q3_s3|confident_low_entropy|support_row_top50|w0.006|c0.010,reverse_control,0.5777344829884276,-4.718219814847657e-09,0.5776007347515116,0.5772305656831153,0.5780375495685358,6.8635489493469e-07,3.4285714286542374e-06,6.000000000083716e-05,19707.0,all,q1_q3_s3,confident_low_entropy,support_row_top50,0.006,0.01,0.05714285714285714,e3313f6b,45.0,0.0,8.690184313264737e-07,1.177589860024142e-06,1.1775898600685508e-06,22.0,0.0,8.69018431437496e-07,1.1775898600685508e-06,1.1775898600685508e-06,11.0,0.0,1.1775898599575285e-06,1.1775898600685508e-06,1.1775898600685508e-06,22.0,0.0,8.69018431437496e-07,1.1775898599575285e-06,1.1775898600685508e-06,1.1540478098148732e-07,1.3557937199456528e-06,7.993605777301126e-18,1.0658141036401503e-17,-9.115850582933627e-07,2.176250409952174e-06,1.6653345369377348e-19,1.6264767310758542e-17,9.992007221626408e-19,1.432187701766452e-17,-6.093933319606948e-07,1.2724401345940994e-06,3.663735981263017e-18,9.658940314238861e-18,1.5588891681073137e-06,False,True,False,True,False,False,False,1.1304076619200742e-07
reverse_control|low_slack_half|s2_s3|confident_low_entropy|teacher_row_top70|w0.006|c0.018,reverse_control,0.577734482990525,-4.7161223815095354e-09,0.5776007329277428,0.5772305609874879,0.5780375528160849,5.35349670779141e-07,3.147428571510179e-06,0.00010800000000221743,102625.0,low_slack_half,s2_s3,confident_low_entropy,teacher_row_top70,0.006,0.018,0.029142857142857144,b0f7a458,45.0,0.0,5.857109238727176e-07,7.708537809181237e-07,8.942823522817278e-07,22.0,0.0,5.857109238172065e-07,7.708537809181237e-07,7.708537809181237e-07,11.0,0.0,7.708537808071014e-07,7.708537809181237e-07,7.708537809181237e-07,22.0,0.0,7.399966379662004e-07,8.263966380317457e-07,8.942823522817278e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-2.508010919198833e-07,1.751764811812051e-06,-5.998883210269201e-07,1.9956828835863692e-06,3.663735981263017e-18,9.658940314238861e-18,1.0221383184239042e-06,False,True,False,True,False,False,False,7.236925571030284e-08
reverse_control|raw_energy_half|s2_s3|confident_abs_support|raw_row_top50|w0.010|c0.010,reverse_control,0.5777344830348285,-4.671818820689566e-09,0.5776007385998835,0.5772305809730793,0.5780375391706151,5.629286567636219e-07,3.1428571429439125e-06,0.00010000000000109921,52394.0,raw_energy_half,s2_s3,confident_abs_support,raw_row_top50,0.01,0.01,0.03142857142857143,03082d23,45.0,0.2222222222222222,4.5069709431189153e-07,8.506970944344161e-07,8.506970944344161e-07,22.0,0.0,8.506970943233938e-07,8.506970944344161e-07,8.506970944344161e-07,11.0,0.0,8.506970944344161e-07,8.506970944344161e-07,8.506970944344161e-07,22.0,0.2727272727272727,3.364113800863322e-07,8.506970944344161e-07,8.506970944344161e-07,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,1.6653345369377348e-19,1.6264767310758542e-17,-1.6249500833561693e-06,2.232627655421093e-06,-1.707872941857591e-06,1.7078729418686933e-06,3.663735981263017e-18,9.658940314238861e-18,1.1084410774742094e-06,False,True,False,True,False,False,False,8.039789062275204e-08
reverse_control|low_slack_half|s_all|agree_support60|teacher_row_top70|w0.006|c0.018,reverse_control,0.5777344830540779,-4.652569440821708e-09,0.5776007349001934,0.57723058686258,0.5780375396966204,8.812616335583707e-07,3.888000000084839e-06,0.00010800000000044108,100219.0,low_slack_half,s_all,agree_support60,teacher_row_top70,0.006,0.018,0.036,447e2aef,45.0,0.0,1.0082896854113343e-06,1.6254325425624216e-06,1.625432542673444e-06,22.0,0.0,1.0700039710931364e-06,1.6254325425624216e-06,1.625432542673444e-06,11.0,0.0,1.6254325425624216e-06,1.625432542673444e-06,1.625432542673444e-06,22.0,0.0,1.0700039710931364e-06,1.6192611139831393e-06,1.625432542673444e-06,-7.771561172376096e-19,9.547918011776345e-18,7.993605777301126e-18,1.0658141036401503e-17,9.992007221626408e-19,9.436895709313831e-18,-8.444701677095545e-07,1.7931992217424253e-06,-1.50740185461673e-06,1.707916408890786e-06,-1.2784158372698417e-06,1.2784158372805e-06,-7.481624970530065e-07,1.3892999669652407e-06,2.132619646771916e-06,False,True,False,True,False,False,False,1.578906848265227e-07
