basename,source_path,parent_basename,recipe,policy,group_key,base_variant,source_count,source_basenames,selected_mode_mix,weight,oracle_control,parent_fresh_null_strict_rate,parent_fresh_actual_p90,parent_fresh_worst_mode_p90_dominance,nonzero_rows,nonzero_cells,mean_abs_delta,max_abs_delta,l1_delta,signed_delta_sum,q_abs_share,s_abs_share,abs_Q1,abs_Q2,abs_Q3,abs_S1,abs_S2,abs_S3,abs_S4,ref_null_reps,ref_null_abs_mean,ref_centered_abs_mean,ref_unique75_cells,ref_unique90_cells
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_e2f5d55e.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l0_75__k_e2f5d55e.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l0.75,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,106,137,0.020893328453741627,0.35,36.563324794047844,1.6702547905997198,0.23037673429026004,0.7696232657097398,8.423339360846837,0.0,6.661338147750939e-16,9.225941465879941,0.0,18.91404396732106,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_14981161.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_14981161.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.0030560220792209248,0.17500000000000127,5.348038638636618,1.398237877969153,0.12648762451337428,0.8735123754866259,0.6764607032068859,0.0,0.0,1.162511620362007,0.0,3.5090663150677255,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_c2fa9f3e.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_c2fa9f3e.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.004584033118831388,0.2625000000000019,8.022057957954928,2.09735681695373,0.12648762451337425,0.8735123754866259,1.0146910548103287,0.0,0.0,1.7437674305430106,0.0,5.263599472601589,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_8f175d8a.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_8f175d8a.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.006112044158441842,0.35,10.696077277273224,2.796475755938295,0.1264876245133744,0.8735123754866255,1.3529214064137713,0.0,0.0,2.325023240724013,0.0,7.018132630135439,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_47c4c3bb.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_47c4c3bb.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.0063999999999999994,0.35,11.199999999999998,2.8,0.12500000000000003,0.8749999999999999,1.4,0.0,0.0,2.45,0.0,7.349999999999997,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_03faba7b.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_03faba7b.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.005257219254576497,0.17500000000000127,9.200133695508871,1.3878827382478711,0.20760963609491212,0.7923903639050878,1.9100364085491357,0.0,0.0,1.9836439783001456,0.0,5.306453308659589,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_f33a31a6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_f33a31a6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.007885828881864745,0.2625000000000019,13.800200543263305,2.0818241073718076,0.20760963609491215,0.7923903639050879,2.8650546128237036,0.0,0.0,2.975465967450218,0.0,7.959679962989384,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b27da843.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_b27da843.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.010514438509152985,0.35,18.400267391017728,2.7757654764957316,0.2076096360949123,0.7923903639050878,3.8200728170982714,0.0,0.0,3.9672879566002908,0.0,10.612906617319165,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_385062d7.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_385062d7.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.011896654673275633,0.35,20.819145678232353,2.7852041146450652,0.21524332415577702,0.7847566758442229,4.4811821218661105,0.0,0.0,4.502830894845347,0.0,11.835132661520893,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_299194c3.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_299194c3.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,59,64,0.012707016213000471,0.35,22.237278372750822,2.8178483729475636,0.2185061253427356,0.7814938746572643,4.858981535397595,0.0,0.0,4.832219865313759,0.0,12.546076972039467,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_830132e6.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_830132e6.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0070062180921024435,0.17500000000000127,12.260881661179276,2.488499002215988,0.23527159575871473,0.7647284042412854,2.8846371938344095,0.0,2.220446049250313e-16,2.485717845155551,0.0,6.890526622189316,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_0d09d2c9.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_0d09d2c9.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.010509327138153668,0.2625000000000019,18.391322491768914,3.7327485033239816,0.23527159575871473,0.7647284042412852,4.326955790751614,0.0,3.3306690738754696e-16,3.728576767733327,0.0,10.335789933283973,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_97cf5abb.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_97cf5abb.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.01401243618420488,0.35,24.521763322358545,4.976998004431964,0.2352715957587148,0.7647284042412851,5.769274387668819,0.0,4.440892098500626e-16,4.971435690311102,0.0,13.781053244378622,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_ed0bf412.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_ed0bf412.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.0162691517670905,0.35,28.471015592408374,5.536744774565357,0.24297285998199014,0.7570271400180099,6.917684085079297,0.0,5.551115123125783e-16,5.758015561983861,0.0,15.795315945345216,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_765d4eec.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_00__k_765d4eec.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.00,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.5,False,0.1363636363636363,-0.0010768453906677,0.8,83,105,0.017954012725578318,0.35,31.419522269762048,6.119697164851912,0.24770535415630807,0.752294645843692,7.782783891253415,0.0,6.661338147750939e-16,6.338441465879976,0.0,17.298296912628654,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_cc657fe9.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_cc657fe9.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.5,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.00313105481417993,0.21874999999999908,5.479345924814877,1.6642867152838892,0.12345646952920582,0.8765435304707941,0.6764607032068859,0.0,0.0,1.0548611111111112,0.0,3.7480241104968792,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_c2e215e5.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_c2e215e5.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,0.75,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.004696582221269894,0.3281249999999986,8.219018887222317,2.496430072925834,0.12345646952920578,0.8765435304707941,1.0146910548103287,0.0,0.0,1.5822916666666669,0.0,5.622036165745321,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_35dfdb5c.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_35dfdb5c.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.0,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.0061398874061376315,0.35,10.744802960740856,3.367462319456658,0.125914026656147,0.874085973343853,1.3529214064137713,0.0,0.0,2.022222222222224,0.0,7.36965933210486,0.0,8,0.021469389059860948,0.020516343492586648,51,19
submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_12e24a2b.csv,analysis_outputs/submission_e323_healthresid_null_common_residual__src_human_regime_only__recipe_family_consensus____medianresid_l1_25__k_12e24a2b.csv,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,null_common_residual,human_regime_only,human_regime_only__recipe_family_consensus,medianresid_l1.25,18,submission_e319_modespec_human_regime_only__recipe_family_consensus__selected_row2__c128__w8_00_b0dfdc5e.csv,,1.25,False,0.1363636363636363,-0.0010768453906677,0.8,32,32,0.0063999999999999994,0.35,11.199999999999996,3.499999999999999,0.12500000000000003,0.8750000000000001,1.4,0.0,0.0,2.1,0.0,7.699999999999997,0.0,8,0.021469389059860948,0.020516343492586648,51,19
