pred_index,base_index,tag,source_file,source_table,source_rank,source,source_base_file,source_target_mask,source_gate,compact_focused_score,posterior_expected_public_vs_anchor,bridge_score,row_gate,target_scope,scale,source_mean_abs_logit_move,source_mean_abs_q2s3_logit_move,active_rows,active_cells,active_q2s3_cells,row_gate_rows,target_scope_cells,mean_abs_logit_move_raw,mean_abs_q2s3_logit_move_raw,max_abs_logit_move_raw,all_delta_vs_mixmin,all_minus_base,all_worst_minus_base,set_inverse_top_delta_vs_mixmin,set_inverse_top_minus_base,set_inverse_top_worst_minus_base,set_raw05_compatible_delta_vs_mixmin,set_raw05_compatible_minus_base,set_raw05_compatible_worst_minus_base,set_all_sign_delta_vs_mixmin,set_all_sign_minus_base,set_all_sign_worst_minus_base,best_set_delta_vs_mixmin,worst_set_delta_vs_mixmin,sets_beating_base,sets_tail_neutral,row_id,world_support_minus_base,raw_energy_q_p90_minus_base,hidden_core_minus_base,hidden_q2_minus_base,hidden_s3_minus_base,hidden_q2s3_mean_minus_base,block_q2s3_mean_minus_base,block_q2s3_max_minus_base,block_q2s3_beats_base_rate,block_q2s3_tail_safe_rate,nonanchor_evaluated,mean_abs_logit_move_vs_mixmin,mean_abs_q2s3_logit_move_vs_mixmin,all_beats_base,all_margin_vs_mixmin,all_sets_beat_base,all_sets_tail_neutral,hidden_q2s3_beats_base,world_nonworse,block_majority_beats,block_tail_safe,strict_gate,loose_gate,deployable_gate,structural_all_sets_tail_neutral,structural_all_sets_beat_base,structural_hidden_core_beats_base,structural_world_nonworse,structural_raw_energy_nonworse,structural_strict_gate,structural_loose_gate,materialized_submission
2102,0,e83_e82_energy_top250_all_0.50_d07f8d2f,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,6,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820636263010791,0.57687302908774,0.582355742652039,e82_energy_top250,all,0.5,0.04667157544715677,0.04133446535073867,250,1750,500,250,1750,0.023335787723578374,0.02066723267536933,0.06029404280742762,-3.2492367137759715e-05,-3.2492367137759715e-05,-0.00017795866141001593,0.00031582127996843123,0.00031582127996843123,0.00024394518388470843,-0.00017673545892404885,-0.00017673545892404885,-0.00017795866141001593,-0.00023656292245777255,-0.00023656292245777255,-0.00017795866141001593,-0.00023656292245777255,0.00031582127996843123,2,2,2101,0.000455888458301007,0.0003401588852492976,-0.00010559554098760193,0.00035092093815008996,0.0014253875772272662,0.0008881542576886781,0.0009323510248023672,0.0037666420317782473,0.19444444444444445,0.19444444444444445,True,0.023335787723578374,0.02066723267536933,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2122,0,e83_e82_energy_top500_all_0.50_d07f8d2f,submission_jepa_block_consensus_rawcorr_refine_a4c875f3.csv,jepa_block_consensus_rawcorrector_refine_selected.csv,6,rawcounter_anchor_refine,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820636263010791,0.57687302908774,0.582355742652039,e82_energy_top500,all,0.5,0.04667157544715677,0.04133446535073867,250,1750,500,250,1750,0.023335787723578374,0.02066723267536933,0.06029404280742762,-3.2492367137759715e-05,-3.2492367137759715e-05,-0.00017795866141001593,0.00031582127996843123,0.00031582127996843123,0.00024394518388470843,-0.00017673545892404885,-0.00017673545892404885,-0.00017795866141001593,-0.00023656292245777255,-0.00023656292245777255,-0.00017795866141001593,-0.00023656292245777255,0.00031582127996843123,2,2,2121,0.000455888458301007,0.0003401588852492976,-0.00010559554098760193,0.00035092093815008996,0.0014253875772272662,0.0008881542576886781,0.0009323510248023672,0.0037666420317782473,0.19444444444444445,0.19444444444444445,True,0.023335787723578374,0.02066723267536933,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3358,0,e83_all_rows_all_0.50_cb52a245,submission_jepa_block_consensus_rawcorr_refine_a2f628d8.csv,manual_controls,999,manual_control,,,,,,,all_rows,all,0.5,0.04671407412636313,0.04134557874680595,250,1750,500,250,1750,0.02335703706318157,0.020672789373402948,0.06031533169230635,-3.240799932846539e-05,-3.240799932846539e-05,-0.00017787834837112992,0.000316432889555629,0.000316432889555629,0.0002445585491810398,-0.0001769035710111888,-0.0001769035710111888,-0.00017787834837112992,-0.00023675331652983633,-0.00023675331652983633,-0.00017787834837112992,-0.00023675331652983633,0.000316432889555629,2,2,3357,0.00045577945187650346,0.0003400776042357112,-0.00010127346952448768,0.0003533985655678473,0.0014291222205701365,0.0008912603930689919,0.0009374480531663992,0.003791055924235745,0.19444444444444445,0.19444444444444445,True,0.02335703706318157,0.020672789373402948,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3418,0,e83_e82_energy_top250_all_0.50_cb52a245,submission_jepa_block_consensus_rawcorr_refine_a2f628d8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top250,all,0.5,0.04671407412636313,0.04134557874680595,250,1750,500,250,1750,0.02335703706318157,0.020672789373402948,0.06031533169230635,-3.240799932846539e-05,-3.240799932846539e-05,-0.00017787834837112992,0.000316432889555629,0.000316432889555629,0.0002445585491810398,-0.0001769035710111888,-0.0001769035710111888,-0.00017787834837112992,-0.00023675331652983633,-0.00023675331652983633,-0.00017787834837112992,-0.00023675331652983633,0.000316432889555629,2,2,3417,0.00045577945187650346,0.0003400776042357112,-0.00010127346952448768,0.0003533985655678473,0.0014291222205701365,0.0008912603930689919,0.0009374480531663992,0.003791055924235745,0.19444444444444445,0.19444444444444445,True,0.02335703706318157,0.020672789373402948,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3438,0,e83_e82_energy_top500_all_0.50_cb52a245,submission_jepa_block_consensus_rawcorr_refine_a2f628d8.csv,manual_controls,999,manual_control,,,,,,,e82_energy_top500,all,0.5,0.04671407412636313,0.04134557874680595,250,1750,500,250,1750,0.02335703706318157,0.020672789373402948,0.06031533169230635,-3.240799932846539e-05,-3.240799932846539e-05,-0.00017787834837112992,0.000316432889555629,0.000316432889555629,0.0002445585491810398,-0.0001769035710111888,-0.0001769035710111888,-0.00017787834837112992,-0.00023675331652983633,-0.00023675331652983633,-0.00017787834837112992,-0.00023675331652983633,0.000316432889555629,2,2,3437,0.00045577945187650346,0.0003400776042357112,-0.00010127346952448768,0.0003533985655678473,0.0014291222205701365,0.0008912603930689919,0.0009374480531663992,0.003791055924235745,0.19444444444444445,0.19444444444444445,True,0.02335703706318157,0.020672789373402948,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
722,0,e83_all_rows_all_0.50_5528b0b6,submission_jepa_block_consensus_rawcorr_4fd8bab2.csv,jepa_block_consensus_rawcorrector_selected.csv,1,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820673834041971,0.5768472620068112,0.5822564314314421,all_rows,all,0.5,0.04670171412698159,0.041255330770750484,250,1750,500,250,1750,0.023350857063490816,0.02062766538537526,0.05937693360824625,-3.2320084056403076e-05,-3.2320084056403076e-05,-0.0001777746119092649,0.0003159594162887025,0.0003159594162887025,0.0002441286306664736,-0.00017660393733132107,-0.00017660393733132107,-0.0001777746119092649,-0.00023631573112659066,-0.00023631573112659066,-0.0001777746119092649,-0.00023631573112659066,0.0003159594162887025,2,2,721,0.00045788604991420234,0.00034029933173473914,-0.00010507541518103847,0.0003547971237856107,0.0014284099304001235,0.0008916035270928671,0.0009393192922154175,0.0037850165531272545,0.19444444444444445,0.19444444444444445,True,0.023350857063490816,0.02062766538537526,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
782,0,e83_e82_energy_top250_all_0.50_5528b0b6,submission_jepa_block_consensus_rawcorr_4fd8bab2.csv,jepa_block_consensus_rawcorrector_selected.csv,1,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820673834041971,0.5768472620068112,0.5822564314314421,e82_energy_top250,all,0.5,0.04670171412698159,0.041255330770750484,250,1750,500,250,1750,0.023350857063490816,0.02062766538537526,0.05937693360824625,-3.2320084056403076e-05,-3.2320084056403076e-05,-0.0001777746119092649,0.0003159594162887025,0.0003159594162887025,0.0002441286306664736,-0.00017660393733132107,-0.00017660393733132107,-0.0001777746119092649,-0.00023631573112659066,-0.00023631573112659066,-0.0001777746119092649,-0.00023631573112659066,0.0003159594162887025,2,2,781,0.00045788604991420234,0.00034029933173473914,-0.00010507541518103847,0.0003547971237856107,0.0014284099304001235,0.0008916035270928671,0.0009393192922154175,0.0037850165531272545,0.19444444444444445,0.19444444444444445,True,0.023350857063490816,0.02062766538537526,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
802,0,e83_e82_energy_top500_all_0.50_5528b0b6,submission_jepa_block_consensus_rawcorr_4fd8bab2.csv,jepa_block_consensus_rawcorrector_selected.csv,1,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820673834041971,0.5768472620068112,0.5822564314314421,e82_energy_top500,all,0.5,0.04670171412698159,0.041255330770750484,250,1750,500,250,1750,0.023350857063490816,0.02062766538537526,0.05937693360824625,-3.2320084056403076e-05,-3.2320084056403076e-05,-0.0001777746119092649,0.0003159594162887025,0.0003159594162887025,0.0002441286306664736,-0.00017660393733132107,-0.00017660393733132107,-0.0001777746119092649,-0.00023631573112659066,-0.00023631573112659066,-0.0001777746119092649,-0.00023631573112659066,0.0003159594162887025,2,2,801,0.00045788604991420234,0.00034029933173473914,-0.00010507541518103847,0.0003547971237856107,0.0014284099304001235,0.0008916035270928671,0.0009393192922154175,0.0037850165531272545,0.19444444444444445,0.19444444444444445,True,0.023350857063490816,0.02062766538537526,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
842,0,e83_all_rows_all_0.50_be44c0eb,submission_jepa_block_consensus_rawcorr_b411b06d.csv,jepa_block_consensus_rawcorrector_selected.csv,2,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820691879190909,0.5768500334429119,0.5822693216907384,all_rows,all,0.5,0.046716885399655864,0.041304656022791625,250,1750,500,250,1750,0.02335844269982794,0.020652328011395837,0.05936324344779703,-3.2308144438220054e-05,-3.2308144438220054e-05,-0.00017780388442256712,0.00031615536340368067,0.00031615536340368067,0.00024414770176317546,-0.00017666531199689306,-0.00017666531199689306,-0.00017780388442256712,-0.00023641448472133675,-0.00023641448472133675,-0.00017780388442256712,-0.00023641448472133675,0.00031615536340368067,2,2,841,0.0004586009112646949,0.0003417623500778788,-0.00010445860838631527,0.0003547971237856107,0.001433042535098683,0.0008939198294421469,0.000941119246786235,0.0037827496662014987,0.19444444444444445,0.19444444444444445,True,0.02335844269982794,0.020652328011395837,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
902,0,e83_e82_energy_top250_all_0.50_be44c0eb,submission_jepa_block_consensus_rawcorr_b411b06d.csv,jepa_block_consensus_rawcorrector_selected.csv,2,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820691879190909,0.5768500334429119,0.5822693216907384,e82_energy_top250,all,0.5,0.046716885399655864,0.041304656022791625,250,1750,500,250,1750,0.02335844269982794,0.020652328011395837,0.05936324344779703,-3.2308144438220054e-05,-3.2308144438220054e-05,-0.00017780388442256712,0.00031615536340368067,0.00031615536340368067,0.00024414770176317546,-0.00017666531199689306,-0.00017666531199689306,-0.00017780388442256712,-0.00023641448472133675,-0.00023641448472133675,-0.00017780388442256712,-0.00023641448472133675,0.00031615536340368067,2,2,901,0.0004586009112646949,0.0003417623500778788,-0.00010445860838631527,0.0003547971237856107,0.001433042535098683,0.0008939198294421469,0.000941119246786235,0.0037827496662014987,0.19444444444444445,0.19444444444444445,True,0.02335844269982794,0.020652328011395837,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
922,0,e83_e82_energy_top500_all_0.50_be44c0eb,submission_jepa_block_consensus_rawcorr_b411b06d.csv,jepa_block_consensus_rawcorrector_selected.csv,2,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820691879190909,0.5768500334429119,0.5822693216907384,e82_energy_top500,all,0.5,0.046716885399655864,0.041304656022791625,250,1750,500,250,1750,0.02335844269982794,0.020652328011395837,0.05936324344779703,-3.2308144438220054e-05,-3.2308144438220054e-05,-0.00017780388442256712,0.00031615536340368067,0.00031615536340368067,0.00024414770176317546,-0.00017666531199689306,-0.00017666531199689306,-0.00017780388442256712,-0.00023641448472133675,-0.00023641448472133675,-0.00017780388442256712,-0.00023641448472133675,0.00031615536340368067,2,2,921,0.0004586009112646949,0.0003417623500778788,-0.00010445860838631527,0.0003547971237856107,0.001433042535098683,0.0008939198294421469,0.000941119246786235,0.0037827496662014987,0.19444444444444445,0.19444444444444445,True,0.02335844269982794,0.020652328011395837,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
962,0,e83_all_rows_all_0.50_b5f7b81f,submission_jepa_block_consensus_rawcorr_01d781e0.csv,jepa_block_consensus_rawcorrector_selected.csv,3,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820698059880837,0.5768479512743875,0.5822616110856337,all_rows,all,0.5,0.046714189904250865,0.04124263760853187,250,1750,500,250,1750,0.023357094952125425,0.020621318804265924,0.059436189614041623,-3.227190851862183e-05,-3.227190851862183e-05,-0.00017798226496601455,0.0003163018850276256,0.0003163018850276256,0.0002444708812214813,-0.00017666921748815678,-0.00017666921748815678,-0.00017798226496601455,-0.00023644839309489019,-0.00023644839309489019,-0.00017798226496601455,-0.00023644839309489019,0.0003163018850276256,2,2,961,0.0004527552197470974,0.00033767303419141026,-0.0001060962435136259,0.0003547971237856107,0.0014279501625226315,0.0008913736431541211,0.0009390084572249308,0.003776677172166995,0.19444444444444445,0.19444444444444445,True,0.023357094952125425,0.020621318804265924,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1022,0,e83_e82_energy_top250_all_0.50_b5f7b81f,submission_jepa_block_consensus_rawcorr_01d781e0.csv,jepa_block_consensus_rawcorrector_selected.csv,3,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820698059880837,0.5768479512743875,0.5822616110856337,e82_energy_top250,all,0.5,0.046714189904250865,0.04124263760853187,250,1750,500,250,1750,0.023357094952125425,0.020621318804265924,0.059436189614041623,-3.227190851862183e-05,-3.227190851862183e-05,-0.00017798226496601455,0.0003163018850276256,0.0003163018850276256,0.0002444708812214813,-0.00017666921748815678,-0.00017666921748815678,-0.00017798226496601455,-0.00023644839309489019,-0.00023644839309489019,-0.00017798226496601455,-0.00023644839309489019,0.0003163018850276256,2,2,1021,0.0004527552197470974,0.00033767303419141026,-0.0001060962435136259,0.0003547971237856107,0.0014279501625226315,0.0008913736431541211,0.0009390084572249308,0.003776677172166995,0.19444444444444445,0.19444444444444445,True,0.023357094952125425,0.020621318804265924,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1042,0,e83_e82_energy_top500_all_0.50_b5f7b81f,submission_jepa_block_consensus_rawcorr_01d781e0.csv,jepa_block_consensus_rawcorrector_selected.csv,3,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820698059880837,0.5768479512743875,0.5822616110856337,e82_energy_top500,all,0.5,0.046714189904250865,0.04124263760853187,250,1750,500,250,1750,0.023357094952125425,0.020621318804265924,0.059436189614041623,-3.227190851862183e-05,-3.227190851862183e-05,-0.00017798226496601455,0.0003163018850276256,0.0003163018850276256,0.0002444708812214813,-0.00017666921748815678,-0.00017666921748815678,-0.00017798226496601455,-0.00023644839309489019,-0.00023644839309489019,-0.00017798226496601455,-0.00023644839309489019,0.0003163018850276256,2,2,1041,0.0004527552197470974,0.00033767303419141026,-0.0001060962435136259,0.0003547971237856107,0.0014279501625226315,0.0008913736431541211,0.0009390084572249308,0.003776677172166995,0.19444444444444445,0.19444444444444445,True,0.023357094952125425,0.020621318804265924,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1082,0,e83_all_rows_all_0.50_c698ffaf,submission_jepa_block_consensus_rawcorr_fd06a9c9.csv,jepa_block_consensus_rawcorrector_selected.csv,4,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820716785361765,0.576840617681144,0.5822341492607527,all_rows,all,0.5,0.046733474422014164,0.04126039032778812,250,1750,500,250,1750,0.02336673721100707,0.02063019516389403,0.059995476043356366,-3.219749832017449e-05,-3.219749832017449e-05,-0.00017777951770658884,0.0003163679257770502,0.0003163679257770502,0.0002443580729263317,-0.00017655995803744773,-0.00017655995803744773,-0.00017777951770658884,-0.0002364004626999039,-0.0002364004626999039,-0.00017777951770658884,-0.0002364004626999039,0.0003163679257770502,2,2,1081,0.00044968761645656217,0.00033210259078675364,-0.00010952473747311009,0.0003564329541189126,0.0014293963935498033,0.000892914673834358,0.0009406966757393535,0.0037871207799127643,0.19444444444444445,0.19444444444444445,True,0.02336673721100707,0.02063019516389403,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1142,0,e83_e82_energy_top250_all_0.50_c698ffaf,submission_jepa_block_consensus_rawcorr_fd06a9c9.csv,jepa_block_consensus_rawcorrector_selected.csv,4,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820716785361765,0.576840617681144,0.5822341492607527,e82_energy_top250,all,0.5,0.046733474422014164,0.04126039032778812,250,1750,500,250,1750,0.02336673721100707,0.02063019516389403,0.059995476043356366,-3.219749832017449e-05,-3.219749832017449e-05,-0.00017777951770658884,0.0003163679257770502,0.0003163679257770502,0.0002443580729263317,-0.00017655995803744773,-0.00017655995803744773,-0.00017777951770658884,-0.0002364004626999039,-0.0002364004626999039,-0.00017777951770658884,-0.0002364004626999039,0.0003163679257770502,2,2,1141,0.00044968761645656217,0.00033210259078675364,-0.00010952473747311009,0.0003564329541189126,0.0014293963935498033,0.000892914673834358,0.0009406966757393535,0.0037871207799127643,0.19444444444444445,0.19444444444444445,True,0.02336673721100707,0.02063019516389403,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1162,0,e83_e82_energy_top500_all_0.50_c698ffaf,submission_jepa_block_consensus_rawcorr_fd06a9c9.csv,jepa_block_consensus_rawcorrector_selected.csv,4,rawcounter_anchor_blend,submission_jepa_bridge_ensemble_86c6c9d1.csv,no_q2,energy_consensus,0.5820716785361765,0.576840617681144,0.5822341492607527,e82_energy_top500,all,0.5,0.046733474422014164,0.04126039032778812,250,1750,500,250,1750,0.02336673721100707,0.02063019516389403,0.059995476043356366,-3.219749832017449e-05,-3.219749832017449e-05,-0.00017777951770658884,0.0003163679257770502,0.0003163679257770502,0.0002443580729263317,-0.00017655995803744773,-0.00017655995803744773,-0.00017777951770658884,-0.0002364004626999039,-0.0002364004626999039,-0.00017777951770658884,-0.0002364004626999039,0.0003163679257770502,2,2,1161,0.00044968761645656217,0.00033210259078675364,-0.00010952473747311009,0.0003564329541189126,0.0014293963935498033,0.000892914673834358,0.0009406966757393535,0.0037871207799127643,0.19444444444444445,0.19444444444444445,True,0.02336673721100707,0.02063019516389403,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
